station_index,latitude,longitude,date_time,time_zone,aqi,city_name,city_url,dominant_pollution,pollution_co,pollution_dew,pollution_h,pollution_o3,pollution_p,pollution_pm10,pollution_pm25,pollution_r,pollution_so2,pollution_t
179,29.5830473,-95.0155437,2019-10-05 22:00:00,-06:00,32,https://aqicn.org/city/texas/houston/seabrook-friendship-park,,o3,,,85.5,32,1013.2,,5,,0.2,27.2
180,30.3503017,-95.4251278,2019-10-05 23:00:00,-06:00,72,https://aqicn.org/city/texas/houston/conroe-relocated,,pm25,2.3,,77.5,13.6,1013.5,,72,,,25.8
181,29.7679707,-95.2205867,2019-10-05 22:00:00,-06:00,70,https://aqicn.org/city/texas/houston/houston-east,,pm25,2.3,,,29.6,1013.2,,70,,0.5,27.2
182,32.1754284,-96.8701803,2019-10-05 22:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/italy,,pm25,,,,34.4,1013.8,,51,,,
183,32.5649518,-96.3176773,2019-10-05 23:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/kaufman,,pm25,,,,28.9,1010.4,,51,,,25.8
184,32.6563574,-97.0885849,2019-10-05 22:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/arlington-municipal-airport,,pm25,,,,33.6,1014.2,,51,,,
185,32.7591432,-97.3423337,2019-10-05 23:00:00,-06:00,59,https://aqicn.org/city/texas/dallas/fort-worth/haws-athletic-center,,pm25,,,61.5,28.1,1016.3,,59,,,26.9
186,29.4072945,-98.431251,2019-10-05 21:00:00,-06:00,30,https://aqicn.org/city/texas/san-antonio/cps-pecan-valley,,pm25,,,,28.9,1014.1,,30,,,25.8
187,29.2753812,-98.3116919,2019-10-05 22:00:00,-06:00,29,https://aqicn.org/city/texas/san-antonio/calaveras-lake,,o3,,,70.8,28.9,1012.5,,25,,,24.7
188,29.3529047,-98.3328207,2019-10-05 21:00:00,-06:00,30,https://aqicn.org/city/texas/san-antonio/heritage-middle-school,,pm25,,,59.5,28.9,1012.2,,30,,,25.5
189,29.4239327,-98.5805051,2019-10-05 23:00:00,-06:00,59,https://aqicn.org/city/texas/san-antonio/old-hwy-90,,pm25,,,,8,1013.8,,59,,,
190,29.3328029,-98.5513964,2019-10-05 23:00:00,-06:00,44,https://aqicn.org/city/texas/san-antonio/palo-alto,,pm25,,,,8,1013.8,,44,,,
191,29.51509,-98.620166,2019-10-05 22:00:00,-06:00,53,https://aqicn.org/city/texas/san-antonio/san-antonio-northwest,,pm25,,,62.5,33.6,1011.7,,53,,,26.6
192,29.5877306,-98.3124785,2017-12-29 12:00:00,-06:00,35,http://aqicn.org/city/texas/san-antonio/selma/,,pm25,,,,7.3,,,35,,1.2,
193,31.6675,-106.288,2019-10-05 22:00:00,-06:00,60,https://aqicn.org/city/texas/el-paso/socorro-hueco,,pm25,2.3,,,3.2,1009.1,51,60,,1.2,21.9
194,27.4269883,-97.2987037,2019-10-05 22:00:00,-06:00,25,https://aqicn.org/city/texas/corpus-christi/national-seashore,,pm25,,,,19.2,1013.3,,25,,0.5,27.7
195,30.06717,-94.09093,2018-05-03 15:00:00,-06:00,46,http://aqicn.org/city/texas/beaumont/beaumont-mary/,,pm25,4.5,,69.5,5.6,1017.4,,46,,0.3,26.9444
196,31.8702534,-102.3347563,2019-10-05 08:00:00,-06:00,-,https://aqicn.org/city/texas/midland/odessa-gonzales,,,,,,,1016.2,,5,,,
197,29.2544736,-94.8612886,2019-10-05 22:00:00,-06:00,38,https://aqicn.org/city/texas/houston/galveston-99th-street,,o3,2.3,,,38.4,1014.2,,5,,0.2,27.2
198,31.6530743,-97.0706982,2019-10-05 23:00:00,-06:00,46,https://aqicn.org/city/texas/waco/waco-mazanec,,pm25,,,,34.4,,,46,,,26.1
199,27.599444,-99.533333,2019-10-05 22:00:00,-06:00,34,https://aqicn.org/city/texas/laredo/world-trade-bridge,,pm25,2.3,,75.4,18.4,1015.1,,34,,,27.3
